NAME,DP05_0036PE,DP05_0019PE,DP05_0080PE,DP05_0009PE,DP05_0001PE,DP05_0088PE,DP05_0047PE,DP05_0073PE,DP05_0066PE,DP05_0025PE,state,congressional district,NAME,DP05_0058PE,DP05_0035PE,DP05_0008PE,DP05_0024PE,DP05_0089PE,DP05_0046PE,DP05_0072PE,DP05_0057PE,DP05_0067PE,DP05_0017PE,state,congressional district,NAME,DP05_0082PE,DP05_0052PE,DP05_0023PE,DP05_0079PE,DP05_0045PE,DP05_0003PE,DP05_0071PE,DP05_0060PE,DP05_0039PE,DP05_0038PE,state,congressional district,NAME,DP05_0068PE,DP05_0030PE,DP05_0051PE,DP05_0022PE,DP05_0081PE,DP05_0018PE,DP05_0044PE,DP05_0002PE,DP05_0070PE,DP05_0050PE,state,congressional district,NAME,DP05_0059PE,DP05_0069PE,DP05_0037PE,DP05_0043PE,DP05_0032PE,DP05_0026PE,DP05_0061PE,DP05_0021PE,DP05_0084PE,DP05_0015PE,state,congressional district,NAME,DP05_0054PE,DP05_0077PE,DP05_0005PE,DP05_0027PE,DP05_0042PE,DP05_0062PE,DP05_0031PE,DP05_0053PE,DP05_0020PE,DP05_0083PE,state,congressional district,NAME,DP05_0016PE,DP05_0078PE,DP05_0010PE,DP05_0063PE,DP05_0004PE,DP05_0049PE,DP05_0041PE,DP05_0028PE,DP05_0056PE,DP05_0034PE,state,congressional district,NAME,DP05_0074PE,DP05_0013PE,DP05_0075PE,DP05_0007PE,DP05_0087PE,DP05_0011PE,DP05_0064PE,DP05_0048PE,DP05_0040PE,DP05_0029PE,state,congressional district,NAME,DP05_0055PE,DP05_0033PE,DP05_0085PE,DP05_0014PE,DP05_0076PE,DP05_0012PE,DP05_0006PE,DP05_0086PE,DP05_0065PE,DP03_0067PE,state,congressional district,NAME,DP03_0012PE,DP03_0095PE,DP03_0100PE,DP03_0031PE,DP03_0001PE,DP03_0122PE,DP03_0073PE,DP03_0009PE,DP03_0069PE,DP03_0116PE,state,congressional district,NAME,DP03_0052PE,DP03_0046PE,DP03_0024PE,DP03_0109PE,DP03_0101PE,DP03_0080PE,DP03_0088PE,DP03_0066PE,DP03_0096PE,DP03_0011PE,state,congressional district,NAME,DP03_0026PE,DP03_0123PE,DP03_0032PE,DP03_0068PE,DP03_0074PE,DP03_0047PE,DP03_0051PE,DP03_0124PE,DP03_0025PE,DP03_0081PE,state,congressional district,NAME,DP03_0102PE,DP03_0089PE,DP03_0130PE,DP03_0117PE,DP03_0065PE,DP03_0097PE,DP03_0014PE,DP03_0135PE,DP03_0027PE,DP03_0086PE,state,congressional district,NAME,DP03_0049PE,DP03_0075PE,DP03_0054PE,DP03_0038PE,DP03_0007PE,DP03_0114PE,DP03_0125PE,DP03_0037PE,DP03_0048PE,DP03_0103PE,state,congressional district,NAME,DP03_0059PE,DP03_0090PE,DP03_0136PE,DP03_0015PE,DP03_0064PE,DP03_0013PE,DP03_0098PE,DP03_0028PE,DP03_0008PE,DP03_0039PE,state,congressional district,NAME,DP03_0053PE,DP03_0030PE,DP03_0115PE,DP03_0076PE,DP03_0126PE,DP03_0104PE,DP03_0087PE,DP03_0137PE,DP03_0099PE,DP03_0091PE,state,congressional district,NAME,DP03_0128PE,DP03_0035PE,DP03_0029PE,DP03_0113PE,DP03_0020PE,DP03_0133PE,DP03_0063PE,DP03_0057PE,DP03_0017PE,DP03_0042PE,state,congressional district,NAME,DP03_0112PE,DP03_0041PE,DP03_0077PE,DP03_0006PE,DP03_0105PE,DP03_0084PE,DP03_0092PE,DP03_0040PE,DP03_0021PE,DP03_0036PE,state,congressional district,NAME,DP03_0127PE,DP03_0134PE,DP03_0016PE,DP03_0043PE,DP03_0062PE,DP03_0058PE,DP03_0111PE,DP03_0085PE,DP03_0106PE,DP03_0005PE,state,congressional district,NAME,DP03_0070PE,DP03_0078PE,DP03_0093PE,DP03_0120PE,DP03_0033PE,DP03_0131PE,DP03_0022PE,DP03_0118PE,DP03_0010PE,DP03_0061PE,state,congressional district,NAME,DP03_0082PE,DP03_0044PE,DP03_0110PE,DP03_0071PE,DP03_0004PE,DP03_0079PE,DP03_0107PE,DP03_0055PE,DP03_0050PE,DP03_0019PE,state,congressional district,NAME,DP03_0121PE,DP03_0023PE,DP03_0094PE,DP03_0002PE,DP03_0129PE,DP03_0034PE,DP03_0132PE,DP03_0060PE,DP03_0018PE,DP03_0119PE,state,congressional district,NAME,DP03_0072PE,DP03_0045PE,DP03_0083PE,DP03_0056PE,DP03_0108PE,DP03_0003PE,DP04_0040PE,DP04_0114PE,DP04_0055PE,DP04_0142PE,state,congressional district,NAME,DP04_0047PE,DP04_0062PE,DP04_0080PE,DP04_0077PE,DP04_0011PE,DP04_0103PE,DP04_0125PE,DP04_0026PE,DP04_0085PE,DP04_0004PE,state,congressional district,NAME,DP04_0096PE,DP04_0090PE,DP04_0136PE,DP04_0032PE,DP04_0033PE,DP04_0115PE,DP04_0054PE,DP04_0141PE,DP04_0048PE,DP04_0076PE,state,congressional district,NAME,DP04_0081PE,DP04_0061PE,DP04_0019PE,DP04_0069PE,DP04_0104PE,DP04_0010PE,DP04_0105PE,DP04_0126PE,DP04_0086PE,DP04_0082PE,state,congressional district,NAME,DP04_0003PE,DP04_0097PE,DP04_0137PE,DP04_0116PE,DP04_0025PE,DP04_0064PE,DP04_0139PE,DP04_0053PE,DP04_0007PE,DP04_0042PE,state,congressional district,NAME,DP04_0018PE,DP04_0075PE,DP04_0101PE,DP04_0049PE,DP04_0098PE,DP04_0028PE,DP04_0017PE,DP04_0083PE,DP04_0123PE,DP04_0006PE,state,congressional district,NAME,DP04_0117PE,DP04_0039PE,DP04_0138PE,DP04_0130PE,DP04_0030PE,DP04_0074PE,DP04_0131PE,DP04_0052PE,DP04_0041PE,DP04_0063PE,state,congressional district,NAME,DP04_0102PE,DP04_0099PE,DP04_0124PE,DP04_0027PE,DP04_0016PE,DP04_0084PE,DP04_0020PE,DP04_0038PE,DP04_0005PE,DP04_0031PE,state,congressional district,NAME,DP04_0118PE,DP04_0119PE,DP04_0143PE,DP04_0044PE,DP04_0110PE,DP04_0121PE,DP04_0107PE,DP04_0073PE,DP04_0132PE,DP04_0015PE,state,congressional district,NAME,DP04_0009PE,DP04_0095PE,DP04_0022PE,DP04_0089PE,DP04_0059PE,DP04_0037PE,DP04_0051PE,DP04_0066PE,DP04_0043PE,DP04_0111PE,state,congressional district,NAME,DP04_0106PE,DP04_0122PE,DP04_0072PE,DP04_0133PE,DP04_0008PE,DP04_0021PE,DP04_0029PE,DP04_0094PE,DP04_0014PE,DP04_0100PE,state,congressional district,NAME,DP04_0093PE,DP04_0058PE,DP04_0050PE,DP04_0036PE,DP04_0065PE,DP04_0060PE,DP04_0068PE,DP04_0128PE,DP04_0013PE,DP04_0112PE,state,congressional district,NAME,DP04_0002PE,DP04_0071PE,DP04_0079PE,DP04_0134PE,DP04_0109PE,DP04_0024PE,DP04_0070PE,DP04_0087PE,DP04_0057PE,DP04_0092PE,state,congressional district,NAME,DP04_0046PE,DP04_0127PE,DP04_0035PE,DP04_0135PE,DP04_0108PE,DP04_0012PE,DP04_0129PE,DP04_0120PE,DP04_0001PE,DP04_0113PE,state,congressional district,NAME,DP04_0091PE,DP04_0078PE,DP04_0088PE,DP04_0023PE,DP04_0056PE,DP04_0045PE,DP04_0140PE,DP04_0034PE,DP04_0067PE,DP02PR_0038PE,state,congressional district,NAME,DP02PR_0126PE,DP02PR_0148PE,DP02PR_0016PE,DP02PR_0002PE,DP02PR_0106PE,DP02PR_0023PE,DP02PR_0080PE,DP02PR_0089PE,DP02PR_0009PE,DP02PR_0133PE,state,congressional district,NAME,DP02PR_0088PE,DP02PR_0118PE,DP02PR_0111PE,DP02PR_0067PE,DP02PR_0045PE,DP02PR_0078PE,DP02PR_0099PE,DP02PR_0050PE,DP02PR_0091PE,DP02PR_0024PE,state,congressional district,NAME,DP02PR_0030PE,DP02PR_0132PE,DP02PR_0092PE,DP02PR_0017PE,DP02PR_0147PE,DP02PR_0001PE,DP02PR_0105PE,DP02PR_0081PE,DP02PR_0068PE,DP02PR_0119PE,state,congressional district,NAME,DP02PR_0110PE,DP02PR_0046PE,DP02PR_0070PE,DP02PR_0079PE,DP02PR_0031PE,DP02PR_0039PE,DP02PR_0125PE,DP02PR_0108PE,DP02PR_0018PE,DP02PR_0146PE,state,congressional district,NAME,DP02PR_0093PE,DP02PR_0007PE,DP02PR_0010PE,DP02PR_0042PE,DP02PR_0021PE,DP02PR_0064PE,DP02PR_0135PE,DP02PR_0029PE,DP02PR_0086PE,DP02PR_0113PE,state,congressional district,NAME,DP02PR_0043PE,DP02PR_0032PE,DP02PR_0071PE,DP02PR_0124PE,DP02PR_0107PE,DP02PR_0094PE,DP02PR_0019PE,DP02PR_0145PE,DP02PR_0100PE,DP02PR_0008PE,state,congressional district,NAME,DP02PR_0011PE,DP02PR_0022PE,DP02PR_0134PE,DP02PR_0065PE,DP02PR_0066PE,DP02PR_0112PE,DP02PR_0087PE,DP02PR_0044PE,DP02PR_0072PE,DP02PR_0033PE,state,congressional district,NAME,DP02PR_0123PE,DP02PR_0059PE,DP02PR_0084PE,DP02PR_0062PE,DP02PR_0073PE,DP02PR_0055PE,DP02PR_0095PE,DP02PR_0034PE,DP02PR_0122PE,DP02PR_0114PE,state,congressional district,NAME,DP02PR_0012PE,DP02PR_0049PE,DP02PR_0144PE,DP02PR_0006PE,DP02PR_0102PE,DP02PR_0129PE,DP02PR_0137PE,DP02PR_0027PE,DP02PR_0058PE,DP02PR_0020PE,state,congressional district,NAME,DP02PR_0069PE,DP02PR_0136PE,DP02PR_0028PE,DP02PR_0096PE,DP02PR_0063PE,DP02PR_0074PE,DP02PR_0054PE,DP02PR_0085PE,DP02PR_0053PE,DP02PR_0115PE,state,congressional district,NAME,DP02PR_0013PE,DP02PR_0143PE,DP02PR_0005PE,DP02PR_0150PE,DP02PR_0101PE,DP02PR_0109PE,DP02PR_0035PE,DP02PR_0121PE,DP02PR_0104PE,DP02PR_0004PE,state,congressional district,NAME,DP02PR_0152PE,DP02PR_0090PE,DP02PR_0082PE,DP02PR_0097PE,DP02PR_0057PE,DP02PR_0075PE,DP02PR_0060PE,DP02PR_0116PE,DP02PR_0014PE,DP02PR_0047PE,state,congressional district,NAME,DP02PR_0052PE,DP02PR_0142PE,DP02PR_0127PE,DP02PR_0036PE,DP02PR_0120PE,DP02PR_0041PE,DP02PR_0131PE,DP02PR_0151PE,DP02PR_0139PE,DP02PR_0025PE,state,congressional district,NAME,DP02PR_0061PE,DP02PR_0103PE,DP02PR_0003PE,DP02PR_0098PE,DP02PR_0083PE,DP02PR_0140PE,DP02PR_0056PE,DP02PR_0076PE,DP02PR_0117PE,DP02PR_0051PE,state,congressional district,NAME,DP02PR_0149PE,DP02PR_0015PE,DP02PR_0077PE,DP02PR_0048PE,DP02PR_0141PE,DP02PR_0130PE,DP02PR_0026PE,DP02PR_0138PE,DP02PR_0128PE,DP02PR_0037PE,state,congressional district,NAME,DP02PR_0040PE,DP02_0068PE,DP02_0147PE,DP02_0152PE,DP02_0132PE,DP02_0119PE,DP02_0111PE,DP02_0149PE,DP02_0058PE,DP02_0070PE,state,congressional district,NAME,DP02_0126PE,DP02_0079PE,DP02_0131PE,DP02_0043PE,DP02_0037PE,DP02_0021PE,DP02_0104PE,DP02_0003PE,DP02_0093PE,DP02_0001PE,state,congressional district,NAME,DP02_0018PE,DP02_0081PE,DP02_0069PE,DP02_0146PE,DP02_0067PE,DP02_0023PE,DP02_0060PE,DP02_0148PE,DP02_0112PE,DP02_0056PE,state,congressional district,NAME,DP02_0127PE,DP02_0057PE,DP02_0044PE,DP02_0071PE,DP02_0130PE,DP02_0078PE,DP02_0022PE,DP02_0105PE,DP02_0002PE,DP02_0038PE,state,congressional district,NAME,DP02_0082PE,DP02_0092PE,DP02_0017PE,DP02_0089PE,DP02_0106PE,DP02_0145PE,DP02_0055PE,DP02_0134PE,DP02_0117PE,DP02_0005PE,state,congressional district,NAME,DP02_0077PE,DP02_0128PE,DP02_0083PE,DP02_0099PE,DP02_0139PE,DP02_0091PE,DP02_0041PE,DP02_0016PE,DP02_0061PE,DP02_0030PE,state,congressional district,NAME,DP02_0039PE,DP02_0144PE,DP02_0107PE,DP02_0084PE,DP02_0129PE,DP02_0118PE,DP02_0110PE,DP02_0054PE,DP02_0133PE,DP02_0042PE,state,congressional district,NAME,DP02_0004PE,DP02_0076PE,DP02_0098PE,DP02_0090PE,DP02_0020PE,DP02_0031PE,DP02_0062PE,DP02_0015PE,DP02_0143PE,DP02_0029PE,state,congressional district,NAME,DP02_0011PE,DP02_0064PE,DP02_0053PE,DP02_0074PE,DP02_0032PE,DP02_0085PE,DP02_0120PE,DP02_0108PE,DP02_0100PE,DP02_0026PE,state,congressional district,NAME,DP02_0115PE,DP02_0137PE,DP02_0048PE,DP02_0142PE,DP02_0122PE,DP02_0121PE,DP02_0097PE,DP02_0007PE,DP02_0010PE,DP02_0063PE,state,congressional district,NAME,DP02_0012PE,DP02_0075PE,DP02_0028PE,DP02_0033PE,DP02_0027PE,DP02_0109PE,DP02_0101PE,DP02_0086PE,DP02_0052PE,DP02_0116PE,state,congressional district,NAME,DP02_0040PE,DP02_0123PE,DP02_0049PE,DP02_0138PE,DP02_0141PE,DP02_0034PE,DP02_0006PE,DP02_0096PE,DP02_0013PE,DP02_0102PE,state,congressional district,NAME,DP02_0072PE,DP02_0009PE,DP02_0087PE,DP02_0066PE,DP02_0051PE,DP02_0024PE,DP02_0045PE,DP02_0113PE,DP02_0046PE,DP02_0140PE,state,congressional district,NAME,DP02_0124PE,DP02_0135PE,DP02_0150PE,DP02_0095PE,DP02_0035PE,DP02_0014PE,DP02_0103PE,DP02_0008PE,DP02_0073PE,DP02_0088PE,state,congressional district,NAME,DP02_0094PE,DP02_0080PE,DP02_0065PE,DP02_0059PE,DP02_0050PE,DP02_0019PE,DP02_0025PE,DP02_0114PE,DP02_0047PE,DP02_0136PE,state,congressional district,NAME,DP02_0151PE,DP02_0125PE,DP02_0036PE,state,congressional district
"Congressional District 1 (115th Congress), New Jersey",97.1,22.6,5.1,6.7,730635,47.4,0.9,7.6,0.7,565406,34,01,"Congressional District 1 (115th Congress), New Jersey",2.9,2.9,6.4,14.8,52.6,0.9,1.9,6.6,5.9,2.1,34,01,"Congressional District 1 (115th Congress), New Jersey",0.3,0.0,18.2,0.1,1.5,51.7,13.3,0.2,0.2,17.2,34,01,"Congressional District 1 (115th Congress), New Jersey",0.1,42.2,0.6,73.8,0.0,-888888888,5.1,48.3,730635,0.7,34,01,"Congressional District 1 (115th Congress), New Jersey",1.1,7.3,67.9,0.0,-888888888,47.5,0.4,77.4,0.1,8.4,34,01,"Congressional District 1 (115th Congress), New Jersey",0.0,63.0,6.0,52.5,0.0,0.1,57.8,0.0,80.0,2.0,34,01,"Congressional District 1 (115th Congress), New Jersey",4.3,16.2,13.5,730635,-888888888,0.5,0.0,-888888888,0.0,97.1,34,01,"Congressional District 1 (115th Congress), New Jersey",0.3,7.2,3.5,6.4,538741,12.6,70.1,0.1,0.0,108101,34,01,"Congressional District 1 (115th Congress), New Jersey",0.0,730635,1.9,6.0,86.7,14.3,6.3,-888888888,19.2,-888888888,34,01,"Congressional District 1 (115th Congress), New Jersey",62.0,723612,173931,10.8,584448,3.6,-888888888,7.9,-888888888,51.2,34,01,"Congressional District 1 (115th Congress), New Jersey",6.3,358118,3.2,27326,3.1,9.6,-888888888,32.1,92.2,62.1,34,01,"Congressional District 1 (115th Congress), New Jersey",358118,4.4,358118,19.7,11.3,82.3,269217,3.1,-888888888,15.9,34,01,"Congressional District 1 (115th Congress), New Jersey",444933,87648,17.2,44.7,-888888888,71.3,50628,8.1,39.4,-888888888,34,01,"Congressional District 1 (115th Congress), New Jersey",3.7,181569,8.9,5.8,33.4,85972,23.9,12.4,13.9,358961,34,01,"Congressional District 1 (115th Congress), New Jersey",17.6,-888888888,9.6,74.5,78.3,57.5,32.9,16.9,388822,2.0,34,01,"Congressional District 1 (115th Congress), New Jersey",4.1,7.1,87.0,3.9,33.4,331635,-888888888,22.7,7.8,-888888888,34,01,"Congressional District 1 (115th Congress), New Jersey",11.8,7.5,25.8,29.4,8.3,10.2,-888888888,16.5,75.2,26.7,34,01,"Congressional District 1 (115th Congress), New Jersey",33.1,11.7,2.3,0.1,90.6,10.5,-888888888,7.4,6.0,3.6,34,01,"Congressional District 1 (115th Congress), New Jersey",39.2,10.7,106779,8.5,-888888888,13.2,40.3,8.9,83.5,5.3,34,01,"Congressional District 1 (115th Congress), New Jersey",5.7,5.7,-888888888,14.1,0.2,19.6,1.9,13.0,305956,6.7,34,01,"Congressional District 1 (115th Congress), New Jersey",14.7,4.1,70.6,-888888888,61.3,6.5,9.0,7.7,0.1,79.2,34,01,"Congressional District 1 (115th Congress), New Jersey",13.9,1.3,-888888888,66.6,17.5,5.4,16.3,7.9,350301,9.0,34,01,"Congressional District 1 (115th Congress), New Jersey",3.4,4.6,21.9,10.9,9.4,66.5,13.2,8.7,9.0,44.4,34,01,"Congressional District 1 (115th Congress), New Jersey",31.1,269217,185406,98.2,4.3,2.8,-888888888,15.9,30.1,-888888888,34,01,"Congressional District 1 (115th Congress), New Jersey",19.5,185406,79132,15.0,17.7,26.2,15.8,10.4,-888888888,269217,34,01,"Congressional District 1 (115th Congress), New Jersey",4.1,18.0,7.9,0.1,4.3,3.7,10.3,80962,14.7,7.9,34,01,"Congressional District 1 (115th Congress), New Jersey",8.6,29.5,10.4,-888888888,7.5,1.0,12.1,31.2,58.5,38.6,34,01,"Congressional District 1 (115th Congress), New Jersey",1.3,1.8,-888888888,-888888888,21.4,1.5,0.3,15.0,5.0,294577,34,01,"Congressional District 1 (115th Congress), New Jersey",56433,1.7,11.4,11.7,9.1,0.8,3.3,24.8,21.9,76.9,34,01,"Congressional District 1 (115th Congress), New Jersey",57064,12.3,21.3,294577,294577,25.0,8.7,294577,-888888888,12.8,34,01,"Congressional District 1 (115th Congress), New Jersey",22.3,20.2,-888888888,3.5,127627,10.5,25.5,0.2,0.8,0.0,34,01,"Congressional District 1 (115th Congress), New Jersey",4.1,5.4,17.4,-888888888,34.3,-888888888,8.0,8.1,21.0,34.7,34,01,"Congressional District 1 (115th Congress), New Jersey",22.3,6.5,269217,0.8,14.9,12.2,1.6,0.4,1.1,11.4,34,01,"Congressional District 1 (115th Congress), New Jersey",128342,10.2,269217,15.0,12.9,37.5,0.2,34.3,8.6,17.8,34,01,"Congressional District 1 (115th Congress), New Jersey",91.4,0.3,0.5,-888888888,-888888888,15.3,0.4,2.8,269217,30.8,34,01,"Congressional District 1 (115th Congress), New Jersey",68.9,11.1,12.2,-888888888,34.8,4.7,38.1,14.2,294577,12.6,34,01,"Congressional District 1 (115th Congress), New Jersey",69.2,1.3,0.5,13.6,11.2,269217,11.3,15.1,0.0,,34,01,"Congressional District 1 (115th Congress), New Jersey",,,,,,,,,,,34,01,"Congressional District 1 (115th Congress), New Jersey",,,,,,,,,,,34,01,"Congressional District 1 (115th Congress), New Jersey",,,,,,,,,,,34,01,"Congressional District 1 (115th Congress), New Jersey",,,,,,,,,,,34,01,"Congressional District 1 (115th Congress), New Jersey",,,,,,,,,,,34,01,"Congressional District 1 (115th Congress), New Jersey",,,,,,,,,,,34,01,"Congressional District 1 (115th Congress), New Jersey",,,,,,,,,,,34,01,"Congressional District 1 (115th Congress), New Jersey",,,,,,,,,,,34,01,"Congressional District 1 (115th Congress), New Jersey",,,,,,,,,,,34,01,"Congressional District 1 (115th Congress), New Jersey",,,,,,,,,,,34,01,"Congressional District 1 (115th Congress), New Jersey",,,,,,,,,,,34,01,"Congressional District 1 (115th Congress), New Jersey",,,,,,,,,,,34,01,"Congressional District 1 (115th Congress), New Jersey",,,,,,,,,,,34,01,"Congressional District 1 (115th Congress), New Jersey",,,,,,,,,,,34,01,"Congressional District 1 (115th Congress), New Jersey",,,,,,,,,,,34,01,"Congressional District 1 (115th Congress), New Jersey",,565028.0,0.7,81.2,0.5,1.6,82.7,1.1,499361.0,723612.0,34,01,"Congressional District 1 (115th Congress), New Jersey",0.1,88.8,15.8,17890.0,40.6,7.2,13.7,29.3,70016.0,269217.0,34,01,"Congressional District 1 (115th Congress), New Jersey",37.4,6.1,6.4,0.1,30.5,2.4,6.6,0.6,17.3,21.0,34,01,"Congressional District 1 (115th Congress), New Jersey",0.7,27.0,31.3,13.5,0.3,722324.0,5.0,40.6,67.4,-888888888.0,34,01,"Congressional District 1 (115th Congress), New Jersey",4.6,9.6,719791.0,55.0,6.1,0.5,39.7,21.2,1.2,18.9,34,01,"Congressional District 1 (115th Congress), New Jersey",37.0,7.0,3.0,85.0,0.3,2.8,-888888888.0,-888888888.0,32.1,310749.0,34,01,"Congressional District 1 (115th Congress), New Jersey",-888888888.0,0.8,0.2,1.5,1.4,3.1,687058.0,5.1,0.6,-888888888.0,34,01,"Congressional District 1 (115th Congress), New Jersey",46.6,104748.0,15.0,32.6,32.9,33.8,19.3,-888888888.0,0.2,7.5,34,01,"Congressional District 1 (115th Congress), New Jersey",27.5,19.8,7.1,453956.0,42.8,0.5,0.9,37.9,70016.0,48.2,34,01,"Congressional District 1 (115th Congress), New Jersey",3.8,0.4,14.0,1.1,730635.0,0.2,20559.0,2.3,32.6,7.7,34,01,"Congressional District 1 (115th Congress), New Jersey",11.2,11.0,2.8,2.6,1.8,1.4,15.6,730635.0,184326.0,3.5,34,01,"Congressional District 1 (115th Congress), New Jersey",-888888888.0,2.9,5607.0,5.6,0.6,9.9,5.1,90575.0,33.1,84.4,34,01,"Congressional District 1 (115th Congress), New Jersey",164908.0,8.1,90.4,89.7,60.0,283839.0,4.1,6.8,5.4,1.5,34,01,"Congressional District 1 (115th Congress), New Jersey",0.5,18.6,269217.0,42.5,10.9,28.6,70016.0,15.7,5.4,87.6,34,01,"Congressional District 1 (115th Congress), New Jersey",57.5,10.7,10.7,3.8,66.4,17.4,39.7,9.8,7.8,0.5,34,01,"Congressional District 1 (115th Congress), New Jersey",88.1,0.2,9444.0,34,01
